u,v,key,osmid,highway,name,oneway,reversed,length,lanes,bridge,maxspeed,tunnel,service,access,width,geometry
5684247715,12353733531,0,1023619579,service,,False,True,8.863446428245156,,,,,,,,"LINESTRING (105.8410428 21.0063309, 105.8410383 21.0064105)"
5684247715,5684247716,0,1335894078,residential,Đường Giải Phóng,False,False,19.476113621606135,2,,,,,,,"LINESTRING (105.8410428 21.0063309, 105.8410382 21.0061558)"
5684247716,12353733530,0,1023619579,service,,False,False,19.56431483452964,,,,,,,,"LINESTRING (105.8410382 21.0061558, 105.8408499 21.0061633)"
5684247716,5684247714,0,1335894078,residential,Đường Giải Phóng,False,False,36.53549936130669,2,,,,,,,"LINESTRING (105.8410382 21.0061558, 105.8410141 21.005828)"
5684247716,5684247715,0,1335894078,residential,Đường Giải Phóng,False,True,19.476113621606135,2,,,,,,,"LINESTRING (105.8410382 21.0061558, 105.8410428 21.0063309)"
5684247718,6661252904,0,593642481,tertiary,Phố Phương Mai,False,True,72.04683015872486,,,,,,,,"LINESTRING (105.840884 21.004196, 105.8401901 21.0042094)"
5684247718,10130399548,0,596788389,service,,False,True,5.215555644303746,,,,,,,,"LINESTRING (105.840884 21.004196, 105.8408847 21.0041491)"
5684247718,5718888804,0,708920952,tertiary,Phố Phương Mai,False,False,19.443520195231017,,,,,,,,"LINESTRING (105.840884 21.004196, 105.8410713 21.0041947)"
5684247720,7707090389,0,596788389,service,,False,False,109.89440304650782,,,,,,,,"LINESTRING (105.8398317 21.0040246, 105.8408902 21.0040083)"
5684247720,5835644972,0,617320299,service,,False,False,20.908413714051076,,,,,,,,"LINESTRING (105.8398317 21.0040246, 105.8396304 21.004031)"
5684247720,5835644978,0,617320299,service,,False,True,82.81860840809962,,,,,,,,"LINESTRING (105.8398317 21.0040246, 105.8398289 21.0032798)"
5684250224,10130399537,0,593642479,residential,Ngõ 4 Phố Phương Mai,False,False,5.553919670353268,,,,,,,,"LINESTRING (105.8392963 21.0042016, 105.8392854 21.0042505)"
5684250224,5662904002,0,593642481,tertiary,Phố Phương Mai,False,False,28.113064905163775,,,,,,,,"LINESTRING (105.8392963 21.0042016, 105.8395667 21.0042157)"
5684250224,10130399569,0,597126921,service,,False,True,7.4725691994859265,,,,,,,,"LINESTRING (105.8392963 21.0042016, 105.8392957 21.0041344)"
5684250224,6661252905,0,838425492,tertiary,Phố Phương Mai,False,True,27.28979676732954,,,,,,,,"LINESTRING (105.8392963 21.0042016, 105.8390374 21.004159)"
5686426661,10130548087,0,597116990,service,Ngõ 390 Trường Chinh,False,True,6.234376942864984,,,,,alley,,,"LINESTRING (105.8258343 21.0018255, 105.8258442 21.0018808)"
5686426661,6781810839,0,848915394,primary,Đường Trường Chinh,True,False,68.12615679394558,1,,,,,,,"LINESTRING (105.8258343 21.0018255, 105.8252013 21.0019872)"
5686426663,10973298139,0,597116990,service,Ngõ 390 Trường Chinh,False,False,8.2084317898984,,,,,alley,,,"LINESTRING (105.8258645 21.0019935, 105.8258514 21.0019207)"
5686426663,5686426664,0,597116990,service,Ngõ 390 Trường Chinh,False,True,52.74932098910987,,,,,alley,,,"LINESTRING (105.8258645 21.0019935, 105.8258048 21.0024646)"
5686426664,5686426663,0,597116990,service,Ngõ 390 Trường Chinh,False,False,52.74932098910987,,,,,alley,,,"LINESTRING (105.8258048 21.0024646, 105.8258645 21.0019935)"
5686426664,7401242699,0,791684664,service,Ngõ 191 Khương Thượng,False,False,33.115089639022045,,,,,alley,,,"LINESTRING (105.8258048 21.0024646, 105.8261145 21.002536)"
5686426664,7401242698,0,791684664,service,Ngõ 191 Khương Thượng,False,True,12.103839324256382,,,,,alley,,,"LINESTRING (105.8258048 21.0024646, 105.8256895 21.0024484)"
5686426665,5835646698,0,596721711,service,,False,False,103.32070446191868,,,,,,,,"LINESTRING (105.8309376 21.0023281, 105.8319062 21.0021143)"
5686426665,12914003266,0,596721711,service,,False,True,31.891866109475863,,,,,,,,"LINESTRING (105.8309376 21.0023281, 105.8309805 21.0026121)"
5686426665,9579969427,0,1040444981,service,,False,False,27.219876955186844,,,,,,,,"LINESTRING (105.8309376 21.0023281, 105.8308371 21.002102)"
5686426667,5686426669,0,597116992,service,,False,False,23.1545360167745,,,,,,,,"LINESTRING (105.8307436 21.0011364, 105.8309567 21.0010749)"
5686426668,7985603132,0,704089866,primary,Đường Trường Chinh,True,False,59.23324706497991,5,,,,,,,"LINESTRING (105.8307408 21.0002974, 105.83019 21.0004365)"
5686426668,10130548105,0,1231847614,service,,False,True,6.501245677309735,,,,,,,,"LINESTRING (105.8307408 21.0002974, 105.8307565 21.000354)"
5686426669,5686426667,0,597116992,service,,False,True,23.1545360167745,,,,,,,,"LINESTRING (105.8309567 21.0010749, 105.8307436 21.0011364)"
5686426669,9579909179,0,597116993,service,,False,False,44.157835347030826,,,,,,private,,"LINESTRING (105.8309567 21.0010749, 105.8308499 21.0006905)"
5686426671,9579874405,0,1158120932,primary,Đường Trường Chinh,True,False,55.36806729358494,5,,,,,,,"LINESTRING (105.8283545 21.0010541, 105.8278544 21.0012272)"
5686426672,5686426674,0,597116997,service,,True,False,10.339216501398218,,,,,,,,"LINESTRING (105.8300255 21.0024812, 105.8299578 21.002413)"
5686426674,11405072479,0,597116997,service,,True,False,56.77114568291612,,,,,,,,"LINESTRING (105.8299578 21.002413, 105.8297967 21.0019251)"
5686426686,7887624768,0,597117002,service,Ngõ 54 Tôn Thất Tùng,False,True,7.137189508191139,,,,,,,,"LINESTRING (105.829513 21.0018748, 105.8294471 21.0018931)"
5686426686,5686426690,0,857047108,secondary,Phố Tôn Thất Tùng,False,False,6.419347698919957,2,,,,,,,"LINESTRING (105.829513 21.0018748, 105.8295337 21.0019292)"
5686426686,7401211859,0,857047108,secondary,Phố Tôn Thất Tùng,False,True,45.94340687268811,2,,,,,,,"LINESTRING (105.829513 21.0018748, 105.8293446 21.0014927)"
5686426687,7887624768,0,597117002,service,Ngõ 54 Tôn Thất Tùng,False,False,10.800802073639117,,,,,,,,"LINESTRING (105.8293489 21.0019252, 105.8294471 21.0018931)"
5686426687,5686426688,0,597117002,service,Ngõ 54 Tôn Thất Tùng,False,True,9.016303187253978,,,,,,,,"LINESTRING (105.8293489 21.0019252, 105.8293354 21.0020053)"
5686426688,5686426687,0,597117002,service,Ngõ 54 Tôn Thất Tùng,False,False,9.016303187253978,,,,,,,,"LINESTRING (105.8293354 21.0020053, 105.8293489 21.0019252)"
